"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","MSZoning_R","Street_R","Alley_R","LotShape_R","LandContour_R","Utilities_R","LotConfig_R","LandSlope_R","Neighborhood_R","Condition1_R","Condition2_R","BldgType_R","HouseStyle_R","RoofStyle_R","RoofMatl_R","Exterior1st_R","Exterior2nd_R","MasVnrType_R","ExterQual_R","ExterCond_R","Foundation_R","BsmtQual_R","BsmtCond_R","BsmtExposure_R","BsmtFinType1_R","BsmtFinType2_R","Heating_R","HeatingQC_R","CentralAir_R","Electrical_R","KitchenQual_R","Functional_R","FireplaceQu_R","GarageType_R","GarageFinish_R","GarageQual_R","GarageCond_R","PavedDrive_R","PoolQC_R","Fence_R","MiscFeature_R","SaleType_R","SaleCondition_R","MSZoning_C","Street_C","Alley_C","LotShape_C","LandContour_C","Utilities_C","LotConfig_C","LandSlope_C","Neighborhood_C","Condition1_C","Condition2_C","BldgType_C","HouseStyle_C","RoofStyle_C","RoofMatl_C","Exterior1st_C","Exterior2nd_C","MasVnrType_C","ExterQual_C","ExterCond_C","Foundation_C","BsmtQual_C","BsmtCond_C","BsmtExposure_C","BsmtFinType1_C","BsmtFinType2_C","Heating_C","HeatingQC_C","CentralAir_C","Electrical_C","KitchenQual_C","Functional_C","FireplaceQu_C","GarageType_C","GarageFinish_C","GarageQual_C","GarageCond_C","PavedDrive_C","PoolQC_C","Fence_C","MiscFeature_C","SaleType_C","SaleCondition_C","YrBltAndRemod","TotalSF","Total_sqr_footage","Total_Bathrooms","Total_porch_sf"
"2046","20","RL",65,13.7461363691313,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.3480401495633,1965,2005,"Hip","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ",70.59612252809,"Rec",10.66657061655,35.2857139382339,446.644083343873,"GasA","Ex","Y","SBrkr",5.99848582625856,0,0,7.59097361057546,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1978,"Unf",2,576,"TA","TA","Y",47.9084534501478,0,0,0,0,0,"None","None","None",0,"7","2008","WD","Normal",11.9841845557942,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.590519647936442,0.507818748023065,9,10,1.98439706006336,1.62941712868699,4,3,2,3,0.660769284439014,4,3,6,5,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,284,1433,222,207,864,488,1280,634,649,1309,953,220,54,1426,739,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3970,31.6433613868655,11.2882124250479,2,44.2262029970416
"2047","90","RL",72,14.4402265663649,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,3.99151663325503,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,128.893777811894,782.340095597905,"GasA","TA","Y","SBrkr",6.4714090732338,0,0,8.36666588051896,0,0,2,0,6,1.24854328855515,"TA",2.47514177935597,"Typ",0,"None","Detchd",1987,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"11","2008","WD","Normal",11.7943454715497,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,2,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,5,5,6,3,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,10.8378960723203,1260,1444,52,726,1141,1433,222,207,864,906,1280,634,649,1309,953,430,1254,1426,428,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3930,39.4538444993614,11.4024687590973,2,0
"2048","60","RL",85,14.8700074004106,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,4.67950029371714,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Gd","No","ALQ",125.746279056714,"Unf",0,40.0811492824425,409.033014018549,"GasA","TA","Y","SBrkr",5.92909676732184,989.745869445815,0,8.32389808284107,0,0,1,1.06883651632936,4,0.750956851539637,"TA",2.13736935538079,"Typ",0,"None","Attchd",1971,"Fin",2,464,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"5","2008","WD","Normal",12.1007176854125,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,14,5,5,5,7,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,3,3,4,0.660769284439014,4,5,6,3,2,5,2,7,0,5,3,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,7.38380387294813,1260,1444,1218,443,1141,1433,222,207,864,906,1280,634,618,65,953,220,1254,1426,428,1363,1332,735,1358,0,869,350,1309,1324,1338,0,0,0,1267,1198,3942,35.2294952590544,11.9993333327678,1.5,0
"2049","20","RL",74,13.6517456791723,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3.99151663325503,1956,1956,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"GasA","TA","Y","SBrkr",6.06871212905337,0,0,7.7040547336837,0,0,1,0,2,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Attchd",1956,"RFn",1,267,"TA","TA","Y",0,0,7.22318772605858,0,24.9843500922553,0,"None","GdWo","None",0,"3","2008","WD","Normal",11.4824765667107,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,1,0,0,0,0,0,6,3,2,5,2,7,0,5,2,3,5,3,0,2.08383321073425,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,222,207,864,906,1280,24,0,0,0,0,0,1426,428,1363,1332,735,1358,0,869,422,1309,1324,1338,0,6.79265186705059,0,1267,1198,3912,25.6134465609047,10.2534456187981,1,45.0595934399106
"2050","20","RL",90,14.1870987840799,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3.99151663325503,1961,1961,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,99.5241587789331,532.337817789182,"GasA","TA","Y","SBrkr",6.14035966568121,0,0,7.82016898724635,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Attchd",1961,"RFn",2,451,"TA","TA","Y",0,0,0,0,22.5131344927802,0,"None","None","None",0,"5","2008","COD","Abnorml",11.9829353441964,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,10,11,1.98439706006336,1.24785385364991,3,3,2,3,0.660769284439014,5,5,6,3,2,5,2,7,0,5,2,3,5,3,0,0,0,2.01775347072651,2,1149,1452,0,925,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,1141,1433,108,142,864,906,146,634,649,1309,953,430,1254,1426,428,1363,1332,735,1358,0,869,422,1309,1324,1338,0,0,0,43,101,3922,33.8624625869218,10.4514207395628,2,35.4109860508803
"2051","20","RL",74,14.4930534716273,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.3480401495633,1960,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",117.16877007677,"Unf",0,68.3126058095038,534.014114684216,"GasA","Ex","Y","SBrkr",6.14308496607088,0,0,7.82460064398705,0.993439755709873,0,1,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","Attchd",1960,"RFn",1,264,"TA","TA","Y",55.204391433954,0,0,0,0,0,"None","MnPrv","None",0,"8","2008","WD","Normal",11.7675754352517,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,2,5,6,5,2,5,3,7,0,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,1141,1433,206,197,864,906,1280,634,649,1309,953,148,1254,1426,739,1363,1332,586,1358,0,869,422,1309,1324,1338,0,9.98802284679122,0,1267,1198,3960,33.9049951406033,11.2949236399877,2,50.7600575095375
"2052","70","RL",50,12.6441925340471,"Pave","None","IR1","Bnk","AllPub","Inside","Mod","BrkSide","RRAn","Feedr","1Fam","2Story",4,5.3480401495633,1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Rec",40.4335133571737,"Unf",0,38.6654329760004,191.690302786973,"GasA","TA","Y","SBrkr",5.44441476528255,533.32362695211,0,7.56547093637342,0,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Basment",1937,"Unf",1,231,"Fa","TA","Y",0,0,0,0,0,0,"None","None","None",0,"9","2008","WD","Normal",10.8685874960174,4,2,0,0.78174567719594,0.605160014839923,2,0.678301360238875,0.536068741124469,4,4,3,5,7,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,6,2,3,0.660769284439014,1,5,6,3,2,5,2,7,0,4,1,2,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,61,1457,1051,65,6.78556162945195,26,6,1218,443,1141,1433,220,214,864,906,1280,645,649,1309,953,133,1254,1426,428,1363,1332,735,1358,0,19,605,48,1324,1338,0,0,0,1267,1198,3887,27.6381622687248,10.2780998092965,1,0
"2053","20","RL",80,14.1179183536695,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",19.7545835977681,"Fa","Fa","CBlock","TA","TA","No","Rec",137.070011710363,"Unf",0,71.5609640606321,607.898184985612,"GasA","TA","Y","SBrkr",6.36330389331088,0,0,8.18637450904278,0,0,2,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","Attchd",1960,"RFn",2,450,"TA","TA","Y",0,6.91658080623175,0,0,0,0,"None","MnPrv","None",0,"2","2008","WD","Normal",11.8758379151571,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,2.96939576428487,0.750699051563148,2,3,2,3,0.660769284439014,1,5,6,3,2,5,3,7,0,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,445,14,28,634,649,1309,953,133,1254,1426,428,1363,1332,586,1358,0,869,422,1309,1324,1338,0,9.98802284679122,0,1267,1198,3920,36.6380120940232,11.8970369752481,2,9.47898669634881
"2054","20","RL",80,14.1179183536695,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6.00003250391683,1950,2006,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",15.306032000291,"Rec",9.61275714171088,39.0735398330523,296.589886559779,"GasA","Gd","Y","SBrkr",6.27863219246909,0,0,8.04641244212241,0.993439755709873,0,1,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",1950,"RFn",1,264,"TA","TA","Y",0,21.6693314498929,0,0,0,0,"None","None","None",0,"9","2008","WD","Normal",11.7519502394255,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,3,3,2,3,0.660769284439014,2,3,6,4,2,5,3,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,222,207,864,906,146,634,649,1309,953,148,54,1426,241,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,3956,32.0745723777523,11.3361315814185,2,39.1342137241554
"2055","20","RL",63,13.5941608965125,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1Story",5,3.99151663325503,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",13.2568426120848,"TA","TA","CBlock","TA","TA","No","LwQ",117.643188111862,"Unf",0,62.2748081191321,499.49720054183,"GasA","Ex","Y","SBrkr",6.08508541836848,0,0,7.7305232355878,0,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Attchd",1953,"RFn",1,312,"TA","TA","Y",31.0644367861883,7.26725991111398,0,0,0,0,"None","MnPrv","None",0,"6","2008","WD","Normal",11.8130374648005,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,1,5,5,6,0.590519647936442,0.507818748023065,6,5,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,3,5,6,5,2,5,2,7,0,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,48,1444,1218,726,284,1433,206,197,445,906,1280,634,649,1309,953,74,1254,1426,739,1363,1332,735,1358,0,869,422,1309,1324,1338,0,9.98802284679122,0,1267,1198,3906,33.0115218739394,11.1866910482881,1,32.5988333918764
"2056","60","RL",90,15.0879949006343,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5.3480401495633,1966,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",27.3028431088111,"Gd","Gd","CBlock","TA","TA","No","BLQ",124.5139063582,"Unf",0,64.0200491659649,528.143807978001,"GasA","Ex","Y","SBrkr",6.1335017297015,1062.83689748329,0,8.5427207839994,0,0,2,1.06883651632936,4,0.750956851539637,"Gd",2.37375281692154,"Typ",0.903334070668931,"Gd","Attchd",1966,"RFn",2,480,"TA","TA","Y",0,23.6907841548259,0,0,0,0,"None","MnPrv","None",0,"8","2008","WD","Normal",12.4950076826937,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,7,0.517951725692616,0.507818748023065,12,13,2.96939576428487,1.62941712868699,3,3,2,3,0.660769284439014,2,5,6,5,2,5,3,7,4,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,443,1141,1433,515,504,445,488,146,634,649,1309,953,148,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,9.98802284679122,0,1267,1198,3965,37.9609425647336,12.2955606578327,2.5,43.8660724472194
"2057","20","RL",74,13.9374517069253,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3.28009994627424,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",16.7493674671599,"TA","TA","CBlock","TA","TA","No","ALQ",131.533857044945,"LwQ",5.63337377237524,62.1278205303132,558.23846383105,"GasA","TA","Y","SBrkr",6.18150241112705,0,0,7.88718909680372,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",1.68825446550595,"Gd","Attchd",1957,"RFn",1,292,"TA","TA","Y",0,14.6178409876508,0,0,16.8311153105321,0,"None","None","None",0,"5","2008","WD","Normal",11.4927329616823,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,6,5,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,4,2,6,3,2,5,2,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,206,197,445,906,1280,634,649,1309,953,220,46,1426,428,1363,1332,735,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,3914,34.5104255690269,11.5531232745,2,37.9618858519756
"2058","20","RL",82,14.1734170499803,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.3480401495633,1959,1998,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",191.51671317701,"Unf",0,35.1765263495586,588.105703066782,"GasA","TA","Y","SBrkr",6.33459607368816,0,0,8.13879850298312,0.993439755709873,0,2,0,2,0.750956851539637,"Gd",2.13736935538079,"Typ",0,"None","Attchd",1959,"RFn",1,480,"TA","TA","Y",35.959872879639,0,0,0,28.4119974061236,0,"None","None","None",0,"6","2008","WD","Normal",12.0552555697322,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,4,5,6,3,2,5,3,7,0,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,222,207,864,906,1280,634,649,1309,953,220,1254,1426,428,1363,1332,586,1358,0,869,422,1309,1324,1338,0,0,0,1267,1198,3957,36.1569104029674,12.2315838291697,3,62.679514956975
"2059","20","RL",90,14.843036374094,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,4.67950029371714,1958,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",19.010021081555,"TA","TA","CBlock","TA","TA","No","LwQ",179.069708112313,"Unf",0,57.1309091544923,648.438151862088,"GasA","Ex","Y","SBrkr",6.39957344962002,0,0,8.24666229314503,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0.903334070668931,"TA","Attchd",1958,"RFn",2,441,"TA","TA","Y",77.404725985842,0,0,0,0,0,"None","None","None",0,"5","2008","WD","Normal",12.043559598368,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,11,3,5,5,6,0.517951725692616,0.507818748023065,6,5,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,3,5,6,5,2,5,2,7,3,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,10.8378960723203,80,1444,1218,726,1141,1433,206,197,445,906,1280,634,649,1309,953,74,1254,1426,739,1363,1332,735,1358,313,869,422,1309,1324,1338,0,0,0,1267,1198,3916,37.4120377545388,12.2637699340262,2,70.4914639200115
"2060","20","RL",75,14.3036907965635,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3.99151663325503,1956,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",153.866473983678,"Unf",0,48.2974901477426,528.143807978001,"GasA","Gd","Y","SBrkr",6.1335017297015,0,0,7.80902204445058,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Attchd",1956,"RFn",1,384,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"4","2008","WD","Normal",11.8130374648005,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,1,5,6,4,2,5,2,7,0,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,864,906,1280,634,649,1309,953,133,1254,1426,241,1363,1332,735,1358,0,869,422,1309,1324,1338,0,0,0,1267,1198,3914,33.7556757064475,11.5879199735596,2,0
"2061","20","RL",60,14.537687101328,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1952,1952,"Gable","CompShg","MetalSd","MetalSd","Stone",10.2041722793594,"TA","TA","CBlock","TA","TA","No","Rec",47.0589289358801,"Unf",0,67.0661259549507,362.975215514465,"GasA","Ex","Y","FuseA",5.96200041124268,0,0,7.5325061902817,0.993439755709873,0,1,0,2,0.750956851539637,"Gd",1.64399504694992,"Typ",0,"None","Attchd",1952,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"5","2008","WD","Normal",11.845109950884,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,3.95138772019329,1.24785385364991,4,3,2,3,0.660769284439014,1,5,6,5,2,4,3,7,0,5,1,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,126,906,1280,634,649,1309,953,133,1254,1426,739,1363,94,586,1358,0,869,605,1309,1324,1338,0,9.98802284679122,0,1267,1198,3904,30.1506127075407,10.2862607180555,2,0
"2062","20","RL",102,14.0642492997796,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1953,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",12.9584507824044,"TA","TA","CBlock","TA","TA","No","Rec",112.701894885425,"LwQ",8.48282040930425,58.5999745047344,548.232961378164,"GasA","TA","Y","SBrkr",6.16584940694954,0,0,7.86166127749898,0,0,1,1.06883651632936,3,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Detchd",1971,"Unf",2,636,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"5","2008","WD","Normal",11.9766657704908,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,1,2,6,3,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,445,906,1280,634,649,1309,953,133,46,1426,428,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3906,34.2624173998824,11.551914721722,1.5,0
"2063","20","RL",60,14.7673941440408,"Pave","None","Reg","Lvl","AllPub","Inside","Sev","NAmes","Norm","Norm","1Fam","1Story",5,3.99151663325503,1953,1953,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",131.986274360287,"LwQ",7.49482879390975,39.0735398330523,477.434085233213,"GasW","TA","N","SBrkr",6.01889766665643,0,0,7.62376749220998,0,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1953,"Unf",2,400,"TA","TA","Y",0,8.53493817619923,0,0,0,0,"None","GdWo","None",0,"7","2008","WD","Normal",11.5129354649202,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.580453242759134,11,5,5,5,6,0.590519647936442,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,6,2,3,0.660769284439014,2,2,5,3,1,5,2,7,0,2,1,3,5,3,0,2.08383321073425,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,13,10.8378960723203,1260,1444,1218,726,284,1433,220,214,864,906,1280,645,649,1309,953,148,46,18,428,95,1332,735,1358,0,387,605,1309,1324,1338,0,6.79265186705059,0,1267,1198,3906,32.2217135081655,11.3688714798322,1,12.2220849099665
"2064","20","RL",95,15.0203778449547,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3.99151663325503,1957,1957,"Gable","CompShg","Plywood","Plywood","BrkFace",25.7330391072694,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,93.2680683285942,483.388051662122,"GasA","TA","Y","SBrkr",6.4977512073408,0,0,8.4108714439469,0,0,2,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",1.68825446550595,"Gd","Attchd",1957,"Fin",2,540,"TA","TA","Y",0,9.6430477423905,0,0,0,0,"None","None","Shed",7.7956612626272,"9","2008","WD","Normal",11.6082447356423,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,10,11,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,5,5,6,3,2,5,2,7,4,5,3,3,5,3,0,0,1.19184400113152,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,108,142,445,906,1280,634,649,1309,953,430,1254,1426,428,1363,1332,735,1358,378,869,350,1309,1324,1338,0,0,0.597938944029032,1267,1198,3914,36.6197352139407,11.4807997574589,2,14.1874181020574
"2065","20","RL",71,13.9329166167474,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,2.53943935245642,1957,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","None","None","None","None",0,"None",0,0,0,"GasA","Gd","Y","SBrkr",6.48682165907022,0,0,8.39251712855669,0,0,2,1.06883651632936,4,0.750956851539637,"TA",2.13736935538079,"Maj2",0.903334070668931,"TA","Attchd",1957,"Fin",1,301,"TA","TA","Y",0,13.1755608151182,0,0,0,0,"None","None","None",0,"10","2008","WD","Normal",11.5987361213833,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,2,0,0,0,0,0,6,4,2,5,2,1,3,5,3,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,864,906,1280,146,0,0,0,0,0,1426,241,1363,1332,735,5,313,869,350,1309,1324,1338,0,0,0,1267,1198,3939,31.1942842821789,11.4482507836393,2.5,20.8738708794775
